what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1390825109537
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1390825110720
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1390825110742
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1390825111089
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1390825111122
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1390825111323
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390825114042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390825115811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390827376206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390827379019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895253242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895261330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895271325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895283077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895289316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895289528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895290200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895298877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895305574
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390895305660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390895305701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895321236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895720898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390895864408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390896298399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390896448692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390896458212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390896535756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390897276203
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1390897335984
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1390897335996
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1390897444001
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390897451748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390897454915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390897468913
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390897468993
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390897469030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390897491152
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390897496947
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390897497223
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1390897631776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390897827607
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1390897864836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390897867913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390897911710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390897947611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390898117015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390898348091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1390898351863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1390898355135
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1390898364084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390898410758
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1390898436152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390898467084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390898535630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390898552822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390898625394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390898702590
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1390898702681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390898958393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390898965569
