what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390464708027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390464713209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390464714216
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1390464714247
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1390464717523
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390464751627
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390464754184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390464758110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390464769983
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1390464770018
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1390464781572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390465069819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390465073774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390465073986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390465086250
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390465187851
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390465188868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390465205418
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390465208802
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390465209102
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1390465413459
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1390465413471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390465440372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390465461203
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390466165521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466171251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466177265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390466177278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466181520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466191845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466194938
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390466218816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466218901
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390466218914
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390466220560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466223589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466230199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466233307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466407125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466420809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466489811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466489849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466489849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466494147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466558741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466558781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1390466558781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1390466578036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390466603482
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1390466621001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466646978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466674439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466681764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466690316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1390466694509
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1390466741962
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1390466742634
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1390466742635
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1390466742636
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1390466742637
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1390466742637
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1390466742637
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1390466742638
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1390466742639
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1390466742639
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1390466742640
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1390466742640
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1390466742646
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1390466794100
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1390466794101
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1390466794101
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1390466794101
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1390466794102
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1390466794102
